WT	<Solution 755.003 at 0x1a8cd31c3d0>
genes knocked out	BIOMASS_maintenance flux using 10% technique	time technique 1	BIOMASS_maintenance flux using total KO	time technique 2
['1836_AT1']	755.0032155506632	4.368793725967407	755.0032155506632	4.295389652252197
['124637_AT1']	755.003215550663	4.2564780712127686	755.003215550663	4.1822731494903564
['51179_AT1', '51179_AT2']	755.003215550663	4.22609806060791	755.003215550663	6.366873502731323
['10861_AT1', '10861_AT2', '10861_AT3']	755.0032155506632	6.5698933601379395	755.0032155506632	4.936044454574585
['54363_AT1']	755.003215550663	4.598938941955566	755.003215550663	3.8515517711639404
['366_AT1']	755.003215550663	4.302218914031982	755.003215550663	8.79075312614441
['1583_AT1']	755.003215550663	4.34113073348999	755.003215550663	4.280043363571167
['2628_AT1']	755.003215550663	4.3164284229278564	755.003215550663	4.204153537750244
['1584_AT1']	755.003215550663	4.327202796936035	755.003215550663	4.585758447647095
['1585_AT1']	755.003215550663	4.503895998001099	755.003215550663	4.134503364562988
['11283_AT1']	755.003215550663	4.2457075119018555	755.003215550663	4.3575780391693115
['9380_AT1']	755.003215550663	4.038279056549072	755.003215550663	4.263620615005493
['1586_AT1']	755.003215550663	8.810316562652588	755.003215550663	4.349156856536865
['2713_AT1']	755.003215550663	4.306113004684448	755.003215550663	5.678602933883667
['4047_AT1']	755.003215550663	5.485907793045044	755.003215550663	3.9647305011749268
['29124_AT1']	755.003215550663	6.1722187995910645	755.003215550663	5.55473518371582
['1588_AT1', '1588_AT2']	755.003215550663	5.329720735549927	755.003215550663	4.549914836883545
['5321_AT1']	755.003215550663	5.214307069778442	755.003215550663	5.0476233959198
['1576_AT1']	755.0032155506631	5.000753164291382	755.0032155506631	10.08879566192627
['2710_AT1', '2710_AT2']	755.003215550663	5.510374307632446	755.003215550663	5.025576114654541
['2712_AT1']	755.003215550663	4.505220890045166	755.003215550663	4.9445013999938965
['1178_AT1']	755.003215550663	5.658719301223755	755.003215550663	5.71355938911438
['51268_AT1']	755.003215550663	4.434502124786377	755.003215550663	5.332290887832642
['1056_AT1']	755.003215550663	5.052225828170776	755.003215550663	4.097475528717041
['3029_AT1']	755.0032155506631	4.7945716381073	755.0032155506631	9.071429014205933
['6536_AT1', '6536_AT2']	755.003215550663	4.393088340759277	755.003215550663	4.445523738861084
['1589_AT1']	755.003215550663	4.700737237930298	755.003215550663	4.677536964416504
['1593_AT1']	755.0032155506631	4.5960774421691895	755.0032155506631	4.624375104904175
['3990_AT1']	755.003215550663	4.576893091201782	755.003215550663	4.330284357070923
['1548_AT1']	755.003215550663	4.336340665817261	755.003215550663	4.309803485870361
['80339_AT1']	755.003215550663	4.313168287277222	755.003215550663	9.009769201278687
['4023_AT1']	755.003215550663	4.42087721824646	755.003215550663	4.501965761184692
['5226_AT1']	745.4267304513415	4.490555763244629	745.4267304513415	4.418727874755859
['1553_AT1']	755.003215550663	4.418845891952515	755.003215550663	4.6517815589904785
['11343_AT1', '11343_AT2']	755.003215550663	4.808567047119141	755.003215550663	4.658490180969238
['1562_AT1']	755.003215550663	4.253949165344238	755.003215550663	4.1443493366241455
['27232_AT1']	755.003215550663	6.1052515506744385	755.003215550663	4.963240623474121
['57678_AT1']	755.003215550663	9.30723261833191	755.003215550663	5.614562749862671
['1558_AT1', '1558_AT2']	755.003215550663	5.212903738021851	755.003215550663	5.097607135772705
['50487_AT1']	755.003215550663	4.928443431854248	755.003215550663	5.560928106307983
['284098_AT1']	755.003215550663	5.505816698074341	755.003215550663	5.6332924365997314
['1559_AT1']	755.003215550663	4.435900449752808	755.003215550663	5.422092437744141
['80055_AT1']	755.003215550663	5.62811279296875	755.003215550663	3.9378063678741455
['93183_AT1']	755.003215550663	4.282410383224487	755.003215550663	9.003867387771606
['9227_AT1']	755.003215550663	4.913801193237305	755.003215550663	6.24851393699646
['1565_AT1']	755.003215550663	5.434814929962158	755.003215550663	4.005980014801025
['54965_AT1']	755.003215550663	4.4056620597839355	755.003215550663	4.877197504043579
['1572_AT1']	755.003215550663	4.8104095458984375	755.003215550663	4.16091513633728
['51302_AT1']	755.003215550663	4.221923112869263	755.003215550663	4.127139568328857
['2936_AT1']	755.003215550663	4.432239294052124	755.003215550663	8.937813520431519
['6309_AT1']	755.003215550663	4.457323789596558	755.003215550663	4.47391414642334
['64816_AT1', '64816_AT2', '64816_AT3']	755.003215550663	4.440127611160278	755.003215550663	4.400410890579224
['4048_AT1']	755.003215550663	4.3946309089660645	755.003215550663	4.941673040390015
['1577_AT1']	755.003215550663	4.765905380249023	755.003215550663	4.36812949180603
['4056_AT1', '4056_AT2']	755.003215550663	4.343061923980713	755.003215550663	4.2860352993011475
['5052_AT1', '5052_AT2', '5052_AT3']	755.003215550663	4.278139591217041	755.003215550663	8.821123361587524
['1551_AT1']	755.003215550663	4.507931470870972	755.003215550663	4.452945709228516
['7001_AT1', '7001_AT2', '7001_AT3']	755.003215550663	4.433109998703003	755.003215550663	4.531852722167969
['4259_AT1']	755.003215550663	4.463519334793091	755.003215550663	4.42069149017334
['10858_AT1']	755.003215550663	4.840502023696899	755.003215550663	4.270731687545776
['2876_AT1', '2876_AT2']	755.003215550663	4.388112783432007	755.003215550663	4.422806024551392
['66002_AT1']	755.003215550663	4.488765716552734	755.003215550663	4.38166618347168
['8529_AT1']	755.003215550663	9.02362608909607	755.003215550663	4.6395509243011475
['2879_AT1']	755.003215550663	4.5514020919799805	755.003215550663	4.481310844421387
['4258_AT1']	755.003215550663	4.501739025115967	755.003215550663	4.488820791244507
['4051_AT1']	755.003215550663	4.447468042373657	755.003215550663	4.9616546630859375
['9420_AT1']	755.003215550663	4.843562841415405	755.003215550663	4.584306478500366
['1582_AT1']	755.003215550663	4.203496217727661	755.003215550663	4.4963061809539795
['2877_AT1']	755.003215550663	8.984110355377197	755.003215550663	4.610414028167725
['5831_AT1', '5831_AT2']	755.0032155506628	4.663025856018066	755.0032155506628	4.538215160369873
['2878_AT1']	755.003215550663	4.5155699253082275	755.003215550663	4.800599098205566
['2954_AT1', '2954_AT2', '2954_AT3']	755.003215550663	4.874963998794556	755.003215550663	4.309017896652222
['257202_AT1']	755.003215550663	4.301823616027832	755.003215550663	4.703361511230469
['2882_AT1']	755.003215550663	6.235424041748047	755.003215550663	4.618623495101929
['5048_AT1']	755.003215550663	4.635182619094849	755.003215550663	10.80574345588684
['2548_AT1']	755.003215550663	5.113751411437988	755.003215550663	5.68207573890686
['10935_AT1', '10935_AT2']	755.003215550663	5.331363677978516	755.003215550663	5.054598093032837
['5051_AT1']	755.003215550663	5.179216146469116	755.003215550663	5.3229780197143555
['5050_AT1']	755.003215550663	5.451309680938721	755.003215550663	5.054471731185913
['2937_AT1']	755.003215550663	4.945480823516846	755.003215550663	5.5026280879974365
['5049_AT1']	755.003215550663	4.989763021469116	755.003215550663	9.783151626586914
['64087_AT1']	755.003215550663	4.9776880741119385	755.003215550663	5.713824272155762
['7941_AT1']	755.003215550663	5.452337741851807	755.003215550663	5.489873647689819
['56922_AT1']	755.003215550663	5.248658895492554	755.003215550663	4.908245325088501
['23417_AT1']	755.003215550663	4.769124984741211	755.003215550663	4.967386245727539
['347734_AT1']	755.003215550663	4.527104139328003	755.003215550663	4.4565324783325195
['57194_AT1']	755.003215550663	4.506115913391113	755.003215550663	4.236364841461182
['5337_AT1']	755.0032155506631	9.246755838394165	755.0032155506631	4.612769842147827
['2678_AT1', '2678_AT2', '2678_AT3']	755.003215550663	4.6415863037109375	755.003215550663	4.634455680847168
['4357_AT1']	755.003215550663	4.651012420654297	755.003215550663	4.589339971542358
['5338_AT1']	755.003215550663	4.972374439239502	755.003215550663	7.016705274581909
['2679_AT1']	755.003215550663	5.979713201522827	755.003215550663	5.648603677749634
['4190_AT1']	755.003215550663	5.499087333679199	755.003215550663	5.497822523117065
['130013_AT1']	755.003215550663	9.333565711975098	755.003215550663	5.861746788024902
['4191_AT1']	755.003215550663	5.491106271743774	755.003215550663	5.47023344039917
['4200_AT1']	755.003215550663	5.310870170593262	755.003215550663	5.768439054489136
['4881_AT1']	755.003215550663	5.683327674865723	755.003215550663	4.53714919090271
['4882_AT1', '4882_AT2']	755.003215550663	4.6885600090026855	755.003215550663	4.660334348678589
['2984_AT1']	755.003215550663	4.642166376113892	755.003215550663	4.723625421524048
['2974_AT1']	755.003215550663	4.559513807296753	755.003215550663	9.259198904037476
['2982_AT1']	755.003215550663	5.540574550628662	755.003215550663	5.856408357620239
['2986_AT1']	755.003215550663	5.583399295806885	755.003215550663	5.422390937805176
['4199_AT1']	755.003215550663	5.127154588699341	755.003215550663	5.602609634399414
['10873_AT1']	755.003215550663	5.657703638076782	755.003215550663	5.026540279388428
['3620_AT1']	755.003215550663	5.183107852935791	755.003215550663	4.481342554092407
['2983_AT1']	755.003215550663	4.500441551208496	755.003215550663	4.543771505355835
['5091_AT1', '5091_AT2']	755.003215550663	9.254022598266602	755.003215550663	4.793580532073975
['3000_AT1']	755.003215550663	4.680806636810303	755.003215550663	4.746821641921997
['1557_AT1']	755.003215550663	4.71327543258667	755.003215550663	4.663771629333496
['1545_AT1']	755.003215550663	5.273496627807617	755.003215550663	6.742002725601196
['2977_AT1']	755.003215550663	5.985754489898682	755.003215550663	4.403376817703247
['1543_AT1']	755.003215550663	4.71167254447937	755.003215550663	4.704894304275513
['1544_AT1']	755.003215550663	9.171742677688599	755.003215550663	5.017866373062134
['9615_AT1']	755.003215550663	4.769158124923706	755.003215550663	4.776530981063843
['4144_AT1']	755.003215550663	4.675201416015625	755.003215550663	4.766628980636597
['5244_AT1', '5244_AT2', '5244_AT3']	755.003215550663	6.807575464248657	755.003215550663	7.1456520557403564
['4143_AT1']	755.003215550663	5.632800817489624	755.003215550663	5.437318563461304
['5150_AT1', '5150_AT2']	755.003215550663	4.642829895019531	755.003215550663	5.025208473205566
['27430_AT1', '27430_AT2']	755.003215550663	9.800536155700684	755.003215550663	4.667952537536621
['4548_AT1']	755.003215550663	4.748268365859985	755.003215550663	4.748441934585571
['763_AT1']	755.003215550663	4.744012117385864	755.003215550663	4.810158014297485
['5143_AT1']	755.003215550663	5.2071192264556885	755.003215550663	5.3322248458862305
['11238_AT1']	755.003215550663	4.7177958488464355	755.003215550663	4.756842136383057
['4598_AT1']	755.003215550663	4.85973596572876	755.003215550663	4.5120720863342285
['5137_AT1']	755.003215550663	4.667755126953125	755.003215550663	9.27050518989563
['3636_AT1']	755.003215550663	4.902667760848999	755.003215550663	4.764064311981201
['5151_AT1', '5151_AT2', '5151_AT3', '5151_AT4', '5151_AT5']	755.003215550663	4.750612497329712	755.003215550663	4.740740537643433
['23556_AT1', '23556_AT2']	755.003215550663	4.834516286849976	755.003215550663	5.379015922546387
['55650_AT1']	755.003215550663	5.618285179138184	755.003215550663	5.398707389831543
['3635_AT1']	755.003215550663	4.9838175773620605	755.003215550663	5.017204523086548
['3633_AT1']	755.003215550663	4.802811861038208	755.003215550663	4.86670446395874
['27124_AT1', '27124_AT2']	755.003215550663	9.882834672927856	755.003215550663	5.14385461807251
['53905_AT1', '53905_AT2']	755.003215550663	4.77777099609375	755.003215550663	4.813032865524292
['50506_AT1']	755.003215550663	4.759948253631592	755.003215550663	4.750569105148315
['5142_AT1']	755.003215550663	5.3018622398376465	755.003215550663	5.153791427612305
['343_AT1']	755.0032155506632	4.716720104217529	755.0032155506632	4.849337816238403
['8867_AT1', '8867_AT2']	755.003215550663	4.787563800811768	755.003215550663	4.69527792930603
['3632_AT1']	755.003215550663	9.296710729598999	755.003215550663	4.893048286437988
['10846_AT1']	755.003215550663	4.810568809509277	755.003215550663	4.827108860015869
['5281_AT1', '5281_AT2']	755.003215550663	4.825342178344727	755.003215550663	5.327145576477051
['84720_AT1', '84720_AT2']	755.003215550663	5.31700587272644	755.003215550663	5.1629157066345215
['56623_AT1']	755.003215550663	4.701925039291382	755.003215550663	4.630495309829712
['5141_AT1']	755.003215550663	4.599789619445801	755.003215550663	4.782715082168579
['8622_AT1']	755.003215550663	9.2890465259552	755.003215550663	4.890398263931274
['3628_AT1']	755.003215550663	4.8587353229522705	755.003215550663	4.967626571655273
['3707_AT1']	755.003215550663	5.113582134246826	755.003215550663	5.099458456039429
['54872_AT1']	755.003215550663	5.24819016456604	755.003215550663	5.988017797470093
['80235_AT1']	755.003215550663	4.870416164398193	755.003215550663	4.728471040725708
['5144_AT1']	755.003215550663	4.956843614578247	755.003215550663	5.0873236656188965
['3706_AT1']	755.003215550663	4.975401401519775	755.003215550663	9.714064359664917
['5153_AT1']	755.003215550663	5.149754524230957	755.003215550663	5.042512655258179
['80271_AT1']	755.003215550663	5.0162248611450195	755.003215550663	5.150941371917725
['94005_AT1']	755.003215550663	4.855522632598877	755.003215550663	4.833219289779663
['27115_AT1']	755.003215550663	4.9773454666137695	755.003215550663	5.316230297088623
['128869_AT1']	755.003215550663	4.859162092208862	755.003215550663	4.58040714263916
['51477_AT1']	735.7563296238643	4.780998706817627	735.7563296238643	10.714227437973022
['5140_AT1', '5140_AT2']	755.003215550663	5.580109357833862	755.003215550663	5.524778127670288
['10026_AT1']	755.003215550663	6.083317279815674	755.003215550663	4.591255187988281
['5138_AT1']	755.003215550663	4.957898378372192	755.003215550663	5.3437418937683105
['51604_AT1']	755.003215550663	5.455006122589111	755.003215550663	4.9316089153289795
['5139_AT1']	755.003215550663	4.840776681900024	755.003215550663	4.673072099685669
['8821_AT1']	755.003215550663	4.85953164100647	755.003215550663	4.835050582885742
['3631_AT1', '3631_AT2']	755.003215550663	9.525300741195679	755.003215550663	5.0760064125061035
['50940_AT1']	755.003215550663	4.936625957489014	755.003215550663	4.903105974197388
['2595_AT1']	755.003215550663	4.9237282276153564	755.003215550663	4.925350189208984
['84693_AT1']	755.003215550663	5.623426198959351	755.003215550663	5.4984636306762695
['8733_AT1']	755.003215550663	5.090470552444458	755.003215550663	4.919238805770874
['5136_AT1', '5136_AT2']	755.003215550663	4.8935229778289795	755.003215550663	4.749048709869385
['4594_AT1']	755.003215550663	9.528717994689941	755.003215550663	5.089943885803223
['3028_AT1']	755.003215550663	4.952986240386963	755.003215550663	4.9425153732299805
['3033_AT1']	755.003215550663	5.011292934417725	755.003215550663	5.291840553283691
['3037_AT1']	755.003215550663	5.516049861907959	755.003215550663	6.297071933746338
['80168_AT1']	755.003215550663	5.574346303939819	755.003215550663	6.024702787399292
['116255_AT1']	755.003215550663	6.167338609695435	755.003215550663	6.569572687149048
['5146_AT1']	755.003215550663	5.821226358413696	755.003215550663	9.273246049880981
['4507_AT1']	755.003215550663	5.014805793762207	755.003215550663	4.972192049026489
['3038_AT1', '3038_AT2']	755.003215550663	4.991208553314209	755.003215550663	4.942317962646484
['3036_AT1']	755.003215550663	4.950981616973877	755.003215550663	5.14923357963562
['27235_AT1']	755.003215550663	5.540906190872192	755.003215550663	5.170247316360474
['6521_AT1']	755.003215550663	5.309978246688843	755.003215550663	4.767185688018799
['83697_AT1']	755.003215550663	4.99669623374939	755.003215550663	9.644028425216675
['10797_AT1']	755.003215550663	5.098129510879517	755.003215550663	5.002221584320068
['56913_AT1']	755.003215550663	5.023063898086548	755.003215550663	6.210429906845093
['443_AT1']	755.003215550663	7.269714117050171	755.003215550663	6.53781795501709
['91703_AT1']	755.003215550663	5.179929256439209	755.003215550663	5.167133092880249
['6522_AT1']	755.003215550663	5.0896642208099365	755.003215550663	6.366477727890015
['6508_AT1', '6508_AT2']	755.003215550663	6.092417240142822	755.003215550663	4.699586868286133
['5145_AT1']	755.003215550663	9.640665769577026	755.003215550663	6.741660833358765
['4668_AT1']	755.003215550663	5.94605278968811	755.003215550663	5.889930248260498
['9498_AT1']	755.003215550663	5.872430324554443	755.003215550663	6.254706382751465
['57282_AT1']	755.003215550663	6.0876829624176025	755.003215550663	6.512221574783325
['6528_AT1']	755.003215550663	6.8612143993377686	755.003215550663	4.220593452453613
['80201_AT1']	755.003215550663	5.058979511260986	755.003215550663	5.000140428543091
['8654_AT1', '8654_AT2', '8654_AT3']	755.003215550663	5.114109039306641	755.003215550663	9.642536401748657
['2645_AT1', '2645_AT2', '2645_AT3']	755.003215550663	5.069152593612671	755.003215550663	5.0154314041137695
['483_AT1']	755.003215550663	5.014692544937134	755.003215550663	4.975219249725342
['3101_AT1']	755.003215550663	5.026411771774292	755.003215550663	5.54751443862915
['5149_AT1']	755.003215550663	5.725735187530518	755.003215550663	4.82859468460083
['478_AT1']	755.003215550663	5.058621644973755	755.003215550663	5.053438425064087
['480_AT1']	755.003215550663	4.9914796352386475	755.003215550663	9.658304929733276
['481_AT1']	755.003215550663	5.1245996952056885	755.003215550663	5.07342529296875
['3098_AT1', '3098_AT2', '3098_AT3', '3098_AT4', '3098_AT5']	755.003215550663	5.048181533813477	755.003215550663	5.1029953956604
['3099_AT1']	755.003215550663	5.047013998031616	755.003215550663	5.227982044219971
['5147_AT1']	755.003215550663	5.812096357345581	755.003215550663	4.960434675216675
['482_AT1']	755.003215550663	5.012584209442139	755.003215550663	5.073580265045166
['476_AT1']	755.003215550663	5.0578835010528564	755.003215550663	9.50043797492981
['477_AT1']	755.003215550663	6.40248966217041	755.003215550663	6.01861572265625
['23439_AT1']	755.003215550663	5.967968463897705	755.003215550663	5.934989929199219
['3081_AT1']	755.003215550663	6.0115532875061035	755.003215550663	6.766101360321045
['11112_AT1']	755.003215550663	6.557219505310059	755.003215550663	6.206537485122681
['3067_AT1']	755.003215550663	4.667426109313965	755.003215550663	6.035722255706787
['6549_AT1']	755.003215550663	6.537775993347168	755.003215550663	6.595585584640503
['6550_AT1']	755.003215550663	11.470037937164307	755.003215550663	4.937578916549683
['5148_AT1']	755.003215550663	5.083124399185181	755.003215550663	5.127452373504639
['496_AT1']	755.003215550663	5.204449415206909	755.003215550663	5.3149824142456055
['6548_AT1']	755.003215550663	5.573881149291992	755.003215550663	5.770437002182007
['495_AT1']	755.003215550663	5.1495442390441895	755.003215550663	4.940989971160889
['55748_AT1']	755.003215550663	4.899563550949097	755.003215550663	4.947322130203247
['5158_AT1']	755.003215550663	5.095103740692139	755.003215550663	9.75093388557434
['84735_AT1']	755.003215550663	5.1813414096832275	755.003215550663	5.156752347946167
['6559_AT1']	755.003215550663	5.114781379699707	755.003215550663	5.085764408111572
['8942_AT1']	755.003215550663	5.247763156890869	755.003215550663	5.619637966156006
['5152_AT1', '5152_AT2', '5152_AT3', '5152_AT4', '5152_AT5', '5152_AT6', '5152_AT7', '5152_AT10', '5152_AT11', '5152_AT12', '5152_AT13', '5152_AT14', '5152_AT15', '5152_AT16', '5152_AT17', '5152_AT18', '5152_AT19', '5152_AT20']	755.003215550663	5.758719444274902	755.003215550663	5.537489414215088
['5162_AT1']	755.003215550663	5.202760696411133	755.003215550663	5.110921621322632
['5161_AT1']	755.003215550663	5.277411937713623	755.003215550663	10.021696090698242
['3157_AT1', '3157_AT2']	755.0032155506631	5.3212666511535645	755.0032155506631	5.2292046546936035
['1737_AT1']	755.003215550663	5.201659202575684	755.003215550663	5.199934482574463
['3158_AT1']	755.003215550663	5.190223455429077	755.003215550663	5.737286806106567
['5160_AT1']	755.003215550663	5.520497798919678	755.003215550663	5.040210723876953
['123041_AT1', '123041_AT2', '123041_AT3']	755.003215550663	5.128988265991211	755.003215550663	4.826301574707031
['55163_AT1']	755.003215550663	5.230339765548706	755.003215550663	11.138401746749878
['25769_AT1']	755.003215550663	5.295525074005127	755.003215550663	5.212207794189453
['54511_AT1']	755.003215550663	5.260928153991699	755.003215550663	5.286841154098511
['10396_AT1']	755.003215550663	5.319831848144531	755.003215550663	5.668658256530762
['57419_AT1']	755.003215550663	7.459957599639893	755.003215550663	5.793179988861084
['9187_AT1']	755.003215550663	6.128297328948975	755.003215550663	6.29173469543457
['5105_AT1']	747.7744613592205	4.937273263931274	747.7744613592205	5.146027565002441
['124583_AT1']	755.003215550663	9.951531410217285	755.003215550663	5.332266092300415
['3155_AT1']	755.003215550663	5.30509090423584	755.003215550663	5.200849771499634
['5106_AT1']	747.7744613592205	5.274395942687988	747.7744613592205	5.155837059020996
['3162_AT1']	755.003215550663	5.6773762702941895	755.003215550663	7.809077501296997
['3163_AT1']	755.003215550663	5.58519434928894	755.003215550663	5.020523548126221
['79077_AT1']	755.003215550663	4.905429363250732	755.003215550663	5.369884252548218
['8310_AT1']	755.003215550663	9.789900064468384	755.003215550663	5.323111534118652
['9583_AT1']	755.003215550663	5.3003013134002686	755.003215550663	5.214403390884399
['26062_AT1']	755.003215550663	5.232293605804443	755.003215550663	5.299346208572388
['197257_AT1', '197257_AT2']	755.003215550663	5.798185586929321	755.003215550663	5.885447025299072
['5833_AT1']	755.003215550663	5.500344514846802	755.003215550663	5.165228605270386
['1841_AT1']	746.7371380971581	5.246612071990967	746.7371380971581	5.554145574569702
['6448_AT1']	755.003215550663	7.919875621795654	755.003215550663	9.205693006515503
['10400_AT1', '10400_AT2', '10400_AT3']	755.0032155506628	7.645094156265259	755.0032155506628	6.480048656463623
['29922_AT1', '29922_AT2']	722.2024144854714	6.726818799972534	722.2024144854714	6.087669134140015
['26227_AT1']	755.003215550663	4.8615429401397705	755.003215550663	5.460171699523926
['10201_AT1']	717.689811983047	6.436578273773193	717.689811983047	5.803388833999634
['5730_AT1']	755.003215550663	5.418891429901123	755.003215550663	5.111623048782349
['27306_AT1']	755.003215550663	5.014258861541748	755.003215550663	9.814497947692871
['80142_AT1', '80142_AT2', '80142_AT3', '80142_AT4']	755.003215550663	5.330709218978882	755.003215550663	5.382345914840698
['4831_AT1']	703.33164045646	5.828738451004028	703.33164045646	5.4362428188323975
['4832_AT1']	722.2024144854714	5.78158974647522	722.2024144854714	5.768099308013916
['4830_AT1', '4830_AT2']	703.33164045646	6.941362619400024	703.33164045646	4.86483907699585
['4833_AT1']	755.003215550663	5.230878591537476	755.003215550663	5.14104700088501
['9536_AT1', '9536_AT2']	755.003215550663	5.186663627624512	755.003215550663	5.076516151428223
['6005_AT1']	755.003215550663	9.88826060295105	755.003215550663	5.317834138870239
['79837_AT1']	755.003215550663	5.336275100708008	755.003215550663	5.2911906242370605
['5740_AT1']	755.003215550663	5.321521997451782	755.003215550663	5.321744441986084
['5289_AT1']	755.003215550663	5.840811729431152	755.003215550663	5.870060443878174
['57127_AT1']	755.003215550663	5.049792528152466	755.003215550663	5.25248908996582
['6557_AT1']	755.003215550663	4.957690238952637	755.003215550663	5.100898027420044
['114971_AT1']	755.003215550663	9.781172513961792	755.003215550663	5.373804092407227
['6558_AT1']	755.003215550663	5.34077525138855	755.003215550663	5.3236305713653564
['349565_AT1']	727.3430317819212	5.441837787628174	727.3430317819212	5.48967981338501
['9489_AT1']	755.003215550663	5.887181282043457	755.003215550663	5.072089433670044
['64802_AT1']	755.003215550663	5.164504766464233	755.003215550663	5.406886339187622
['8818_AT1', '8818_AT2']	755.003215550663	5.045861005783081	755.003215550663	5.215726852416992
['5743_AT1']	755.003215550663	5.222742080688477	755.003215550663	9.949591398239136
['23057_AT1', '23057_AT2']	727.3430317819212	5.490466117858887	727.3430317819212	5.421152353286743
['5742_AT1']	755.003215550663	5.404610633850098	755.003215550663	5.413384914398193
['10135_AT1']	755.003215550663	5.33402681350708	755.003215550663	5.8792383670806885
['6898_AT1']	755.003215550663	6.17440390586853	755.003215550663	6.011831760406494
['5053_AT1']	755.003215550663	5.351378917694092	755.003215550663	5.529278993606567
['5283_AT1']	755.003215550663	4.9695329666137695	755.003215550663	5.132040977478027
['5264_AT1']	755.003215550663	9.990774869918823	755.003215550663	5.432457685470581
['4837_AT1']	755.003215550663	5.402672052383423	755.003215550663	5.380355358123779
['5409_AT1']	755.003215550663	5.472864389419556	755.003215550663	5.543038845062256
['5728_AT1']	755.003215550663	6.08945107460022	755.003215550663	6.1488823890686035
['645740_AT1']	755.003215550663	8.252605438232422	755.003215550663	6.733888387680054
['8871_AT1']	755.003215550663	4.994945526123047	755.003215550663	5.408399820327759
['5277_AT1', '5277_AT2', '5277_AT3']	755.003215550663	10.215762376785278	755.003215550663	5.529264688491821
['8395_AT1']	755.003215550663	5.44795036315918	755.003215550663	5.918729066848755
['4842_AT1']	755.003215550663	5.783416509628296	755.003215550663	5.554785966873169
['23396_AT1']	755.003215550663	5.834152936935425	755.003215550663	6.007593631744385
['9091_AT1', '9091_AT2']	755.003215550663	5.435383081436157	755.003215550663	5.390713453292847
['8394_AT1']	755.003215550663	5.048049211502075	755.003215550663	5.265221118927002
['51227_AT1', '51227_AT2', '51227_AT3']	755.003215550663	9.924914360046387	755.003215550663	5.449151277542114
['4843_AT1', '4843_AT2']	755.003215550663	5.44572114944458	755.003215550663	5.5375611782073975
['55361_AT1']	755.003215550663	5.483599901199341	755.003215550663	5.5337042808532715
['201288_AT1']	755.003215550663	5.956324577331543	755.003215550663	6.045425176620483
['4846_AT1']	755.003215550663	5.304158687591553	755.003215550663	5.234837055206299
['5297_AT1']	755.003215550663	5.167333364486694	755.003215550663	5.555994749069214
['4860_AT1']	755.0032155506631	5.56972336769104	755.0032155506631	10.310549020767212
['5298_AT1']	755.003215550663	5.516150951385498	755.003215550663	5.43909764289856
['5279_AT1', '5279_AT2']	755.003215550663	5.691899299621582	755.003215550663	6.0663816928863525
['5294_AT1']	755.003215550663	5.46619439125061	755.003215550663	6.1123456954956055
['123745_AT1']	755.003215550663	6.372741222381592	755.003215550663	6.180059432983398
['5290_AT1']	755.003215550663	5.722642421722412	755.003215550663	5.247156381607056
['6580_AT1']	755.0032155506631	5.358313322067261	755.0032155506631	4.968579292297363
['10870_AT1']	755.003215550663	10.37369155883789	755.003215550663	5.494715690612793
['5295_AT1', '5295_AT2', '5295_AT3']	755.003215550663	5.470457315444946	755.003215550663	5.415465354919434
['55808_AT1']	755.003215550663	5.431065320968628	755.003215550663	5.422210693359375
['5251_AT1']	755.003215550663	6.014243841171265	755.003215550663	6.338397264480591
['5320_AT1']	755.003215550663	7.462539911270142	755.003215550663	6.284483194351196
['8503_AT1']	755.003215550663	6.432126998901367	755.003215550663	6.785357475280762
['30833_AT1']	755.003215550663	9.957803964614868	755.003215550663	5.673958778381348
['81579_AT1']	755.003215550663	5.597196817398071	755.003215550663	5.53911280632019
['56953_AT1']	755.003215550663	5.549481630325317	755.003215550663	5.658761978149414
['23533_AT1']	755.003215550663	5.914754152297974	755.003215550663	6.0199432373046875
['5296_AT1']	755.003215550663	5.33770489692688	755.003215550663	5.594250679016113
['5322_AT1']	755.003215550663	5.0064191818237305	755.003215550663	5.460205316543579
['4907_AT1']	755.0032155506626	10.201571941375732	755.0032155506626	5.572176218032837
['5291_AT1']	755.003215550663	5.624382495880127	755.003215550663	5.546303749084473
['5293_AT1']	755.003215550663	5.5646443367004395	755.003215550663	5.780606985092163
['6476_AT1']	755.003215550663	6.152062654495239	755.003215550663	6.1257054805755615
['5009_AT1']	755.003215550663	5.545381546020508	755.003215550663	6.917744874954224
['8398_AT1', '8398_AT2']	755.003215550663	5.300215482711792	755.003215550663	5.364871025085449
['64600_AT1']	755.003215550663	5.168590068817139	755.003215550663	10.197450160980225
['4952_AT1', '4952_AT2']	755.003215550663	7.111905574798584	755.003215550663	7.273638725280762
['64064_AT1']	755.003215550663	6.955782651901245	755.003215550663	6.783015012741089
['23236_AT1', '23236_AT2']	740.545707167782	6.8908867835998535	740.545707167782	5.609058380126953
['100137049_AT1']	755.003215550663	6.48845648765564	755.003215550663	5.702039480209351
['30814_AT1']	755.003215550663	5.290103435516357	755.003215550663	5.380613803863525
['26279_AT1']	755.003215550663	5.176923513412476	755.003215550663	10.138511180877686
['8399_AT1']	755.003215550663	5.639304161071777	755.003215550663	5.648871183395386
['5332_AT1', '5332_AT2']	755.0032155506628	5.731102705001831	755.0032155506628	5.603674411773682
['257068_AT1']	755.0032155506628	5.803697824478149	755.0032155506628	6.334123611450195
